t0_date,p0_date,event,duration_days,potential_followup_days,p1_date
2017-06-27,2017-06-16,0,477.065058,477.065058,
2017-04-13,2017-04-05,0,552.077836,552.077836,
2017-08-16,2017-08-09,0,426.839132,426.839132,
2017-09-27,2017-09-10,0,385.31765,385.31765,
2017-10-02,2017-09-20,0,379.851343,379.851343,
2018-03-29,2018-03-17,0,201.880255,201.880255,
2018-02-03,2018-01-10,0,256.091192,256.091192,
2018-02-05,2017-12-18,0,254.191111,254.191111,
2018-03-20,2018-03-01,0,211.167593,211.167593,
2017-03-23,2017-03-13,0,573.192604,573.192604,
2017-09-23,2017-08-20,1,16.149954,388.958507,2017-10-09
2018-02-21,2018-01-29,0,238.191331,238.191331,
2018-04-16,2018-04-11,0,183.905243,183.905243,
2017-07-15,2017-07-11,0,459.140498,459.140498,
2017-05-16,2017-05-11,0,519.321181,519.321181,
2018-04-09,2018-03-13,0,190.871875,190.871875,
2018-03-12,2018-02-25,0,219.014514,219.014514,
2017-10-18,2017-10-13,0,363.878692,363.878692,
2017-07-12,2017-06-29,0,462.078796,462.078796,
2017-06-23,2017-06-08,0,481.272581,481.272581,
2017-09-19,2017-09-11,0,393.151343,393.151343,
2018-01-10,2018-01-02,0,280.149815,280.149815,
2018-01-22,2018-01-13,0,267.821782,267.821782,
2017-10-03,2017-09-29,0,378.86265,378.86265,
2017-01-31,2017-01-23,0,624.427523,624.427523,
2017-04-19,2017-04-03,0,546.150729,546.150729,
2017-08-07,2017-07-21,0,436.213785,436.213785,
2018-04-04,2018-03-14,0,196.724988,196.724988,
2018-02-19,2018-01-30,0,239.871505,239.871505,
2017-09-11,2017-09-03,0,400.889282,400.889282,
2017-11-27,2017-11-20,0,323.946424,323.946424,
2018-03-18,2018-02-26,0,212.914387,212.914387,
2017-11-03,2017-10-17,0,348.143727,348.143727,
2017-08-02,2017-07-21,0,440.930833,440.930833,
2018-01-08,2017-12-16,0,281.765046,281.765046,
2018-03-17,2018-02-15,0,214.045613,214.045613,
2018-02-22,2018-02-14,0,236.836771,236.836771,
2018-04-07,2018-04-06,0,193.007685,193.007685,
2017-10-19,2017-10-10,0,363.010243,363.010243,
2017-09-13,2017-09-10,0,398.91978,398.91978,
2017-11-27,2017-11-17,0,323.945278,323.945278,
2017-11-06,2017-10-23,0,344.956262,344.956262,
2018-01-22,2018-01-07,0,267.998403,267.998403,
2017-12-13,2017-11-24,0,308.689792,308.689792,
2017-08-01,2017-07-14,0,441.835231,441.835231,
2018-01-13,2018-01-08,0,277.615567,277.615567,
2017-04-27,2017-04-17,0,538.243183,538.243183,
2018-04-16,2018-04-08,0,183.944942,183.944942,
2017-05-08,2017-04-14,0,527.314352,527.314352,
2018-04-07,2018-04-02,0,193.231736,193.231736,
2017-10-11,2017-10-06,0,370.757975,370.757975,
2017-06-28,2017-06-23,0,476.297604,476.297604,
2018-01-31,2018-01-28,0,258.963704,258.963704,
2017-03-13,2017-02-26,0,583.288368,583.288368,
2017-12-06,2017-11-23,0,314.773021,314.773021,
2018-02-06,2018-01-19,0,253.037986,253.037986,
2017-03-16,2017-02-18,0,580.322558,580.322558,
2018-04-18,2018-04-14,0,182.69853,182.69853,
2017-09-13,2017-09-11,0,398.932153,398.932153,
2018-04-18,2018-04-16,0,182.188588,182.188588,
2017-05-16,2017-05-05,0,518.775984,518.775984,
2017-08-24,2017-08-19,0,418.94294,418.94294,
2017-08-30,2017-08-16,0,413.070984,413.070984,
2017-08-07,2017-07-30,0,435.983704,435.983704,
2017-12-12,2017-11-27,0,308.913692,308.913692,
2017-06-14,2017-06-08,0,490.137488,490.137488,
2017-04-18,2017-04-08,0,547.149606,547.149606,
2018-02-14,2018-01-22,0,244.840382,244.840382,
2017-12-07,2017-12-02,0,314.196875,314.196875,
2017-12-05,2017-11-28,0,315.883611,315.883611,
2017-10-13,2017-10-04,0,368.937523,368.937523,
2017-08-28,2017-08-15,0,415.018634,415.018634,
2017-08-23,2017-08-20,0,419.989769,419.989769,
2018-01-31,2018-01-21,0,259.032894,259.032894,
2017-06-29,2017-06-21,0,474.998194,474.998194,
2017-10-13,2017-10-03,0,368.92397,368.92397,
2017-12-02,2017-11-24,0,319.713623,319.713623,
2017-06-19,2017-06-08,0,485.259306,485.259306,
2017-08-11,2017-08-02,0,431.836678,431.836678,
2018-02-19,2018-01-18,0,239.767882,239.767882,
2018-01-23,2017-11-17,0,266.932882,266.932882,
2018-01-10,2017-12-24,0,280.038611,280.038611,
2018-02-15,2018-02-04,0,243.786863,243.786863,
2017-08-24,2017-08-05,0,419.076447,419.076447,
2017-12-22,2017-12-08,0,298.84787,298.84787,
2017-07-26,2017-07-14,0,447.976921,447.976921,
2017-12-29,2017-12-19,0,291.886655,291.886655,
2017-11-30,2017-11-22,0,321.12265,321.12265,
2017-06-06,2017-05-30,0,498.143565,498.143565,
2017-10-21,2017-10-16,0,361.192176,361.192176,
2017-05-29,2017-03-06,0,506.324699,506.324699,
2017-11-21,2017-11-10,0,329.730139,329.730139,
2018-04-09,2018-03-28,0,191.089086,191.089086,
2018-02-22,2018-02-18,0,236.868981,236.868981,
2018-01-08,2017-12-20,0,281.976076,281.976076,
2017-11-01,2017-10-17,0,349.979375,349.979375,
2018-02-24,2018-02-12,0,235.224317,235.224317,
2017-10-20,2017-10-10,0,361.858808,361.858808,
2018-03-19,2018-02-22,0,211.876088,211.876088,
2018-03-15,2018-02-26,0,215.73713,215.73713,
2017-11-21,2017-11-17,0,329.866146,329.866146,
2018-02-21,2018-01-20,0,237.8389,237.8389,
2017-05-08,2017-04-25,0,527.345845,527.345845,
2017-08-01,2017-07-26,0,441.809491,441.809491,
2017-10-12,2017-09-29,0,370.184942,370.184942,
2018-02-16,2018-02-09,0,243.648912,243.648912,
2017-08-09,2017-07-20,0,434.19515,434.19515,
2017-07-26,2017-07-17,0,448.294155,448.294155,
2017-10-19,2017-10-15,0,362.954792,362.954792,
2018-03-21,2018-03-06,0,209.777523,209.777523,
2017-04-07,2017-04-02,0,557.780394,557.780394,
2017-08-28,2017-08-20,0,415.018611,415.018611,
2017-12-01,2017-11-29,0,320.080289,320.080289,
2018-03-27,2018-03-15,0,203.960833,203.960833,
2017-06-12,2017-06-05,0,492.071262,492.071262,
2017-07-19,2017-07-02,0,455.052037,455.052037,
2017-02-14,2017-02-07,0,610.153646,610.153646,
2018-01-31,2018-01-16,0,259.163738,259.163738,
2017-08-04,2017-08-01,0,438.872627,438.872627,
2017-05-15,2017-04-24,0,520.076678,520.076678,
2017-06-23,2017-06-09,0,481.247917,481.247917,
2017-02-08,2017-01-25,0,616.336308,616.336308,
2018-01-10,2017-12-19,0,279.982546,279.982546,
2017-09-22,2017-09-13,0,389.984931,389.984931,
2018-04-07,2018-03-17,0,193.307292,193.307292,
2018-01-19,2018-01-13,0,270.855197,270.855197,
2017-02-21,2017-02-14,0,603.031539,603.031539,
2017-11-28,2017-11-06,0,322.813646,322.813646,
2017-12-13,2017-11-24,0,308.130116,308.130116,
2018-03-28,2018-03-26,0,202.835764,202.835764,
2018-02-15,2018-02-01,0,243.830995,243.830995,
2018-01-22,2018-01-11,0,267.824931,267.824931,
2017-09-14,2017-09-06,0,398.207454,398.207454,
2017-11-21,2017-11-04,0,330.26206,330.26206,
2017-11-29,2017-11-24,0,321.896921,321.896921,
2017-05-03,2017-04-21,0,532.123194,532.123194,
2017-05-30,2017-05-14,1,219.304479,505.227037,2018-01-04
2017-08-17,2017-08-09,0,425.835278,425.835278,
2018-01-29,2018-01-02,0,260.995243,260.995243,
2017-07-18,2017-06-28,0,455.977361,455.977361,
2018-04-03,2018-04-01,0,197.130451,197.130451,
2018-02-06,2018-01-31,0,253.010671,253.010671,
2018-04-05,2018-04-02,0,194.96919,194.96919,
2017-08-12,2017-08-03,0,431.043623,431.043623,
2017-09-01,2017-08-26,0,410.919769,410.919769,
2017-03-28,2017-03-22,0,568.260799,568.260799,
2017-06-28,2017-06-19,0,475.960046,475.960046,
2017-05-03,2017-04-16,0,532.281609,532.281609,
2017-04-04,2017-03-24,0,561.1614,561.1614,
2017-03-31,2017-03-26,0,565.309838,565.309838,
2017-09-06,2017-08-26,0,406.123646,406.123646,
2018-03-06,2018-01-23,0,224.806227,224.806227,
2018-03-24,2018-03-19,0,206.991794,206.991794,
2018-03-07,2018-02-23,0,223.914398,223.914398,
2017-08-17,2017-08-01,0,426.02838,426.02838,
2018-04-18,2018-04-03,0,181.737338,181.737338,
2017-04-17,2017-04-09,0,548.313356,548.313356,
2017-09-22,2017-09-11,0,389.975116,389.975116,
2017-03-22,2017-03-13,0,574.25772,574.25772,
2018-03-20,2018-02-16,0,211.095891,211.095891,
2017-11-10,2017-11-04,0,341.162037,341.162037,
2017-09-30,2017-09-26,0,381.918611,381.918611,
2017-11-30,2017-11-24,0,320.759375,320.759375,
2018-02-28,2018-02-20,0,230.893171,230.893171,
2017-11-24,2017-11-15,0,326.792928,326.792928,
2018-03-08,2018-02-11,0,223.300926,223.300926,
2017-10-09,2017-10-01,0,372.857731,372.857731,
2018-03-29,2018-03-21,0,201.886921,201.886921,
2017-07-24,2017-07-13,0,449.920729,449.920729,
2017-10-02,2017-09-22,0,380.071146,380.071146,
2018-02-05,2018-01-28,0,253.991042,253.991042,
2017-03-28,2017-03-18,0,568.015579,568.015579,
2017-08-28,2017-08-18,0,414.862697,414.862697,
2017-12-01,2017-11-17,0,319.870509,319.870509,
2018-02-01,2018-01-03,0,257.91353,257.91353,
2018-01-12,2017-12-26,0,277.789479,277.789479,
2017-08-04,2017-07-25,0,438.903715,438.903715,
2017-09-19,2017-07-20,0,393.161169,393.161169,
2017-09-18,2017-09-08,0,394.146123,394.146123,
2017-07-19,2017-07-06,0,454.901088,454.901088,
2018-03-23,2018-03-21,0,207.956343,207.956343,
2017-10-18,2017-09-23,0,363.860046,363.860046,
2018-02-28,2018-02-27,0,230.990486,230.990486,
2017-06-13,2017-06-04,0,491.077859,491.077859,
2018-02-08,2018-01-05,0,251.23162,251.23162,
2017-08-16,2017-08-10,0,426.935208,426.935208,
2017-04-18,2017-04-03,0,547.161516,547.161516,
2017-09-04,2017-08-18,0,407.915556,407.915556,
2017-06-05,2017-05-28,0,499.125787,499.125787,
2017-06-26,2017-06-12,0,478.148993,478.148993,
2017-09-26,2017-09-19,0,385.825208,385.825208,
2018-02-06,2018-01-27,0,252.730278,252.730278,
2017-10-06,2017-10-02,0,375.950093,375.950093,
2017-12-11,2017-11-11,0,309.856331,309.856331,
2017-06-06,2017-05-23,0,498.022245,498.022245,
2017-07-21,2017-07-16,0,452.987824,452.987824,
2017-06-06,2017-05-25,0,498.142164,498.142164,
2018-03-27,2018-02-28,0,203.988171,203.988171,
2017-11-13,2017-10-09,0,338.210694,338.210694,
2017-12-19,2017-11-24,0,302.653704,302.653704,
2018-02-21,2018-02-07,0,238.70912,238.70912,
2017-10-20,2017-10-12,0,361.987569,361.987569,
2017-12-15,2017-12-02,0,305.779433,305.779433,
2018-01-24,2018-01-19,0,265.935752,265.935752,
2018-02-06,2018-01-08,0,252.79206,252.79206,
2017-12-26,2017-12-07,0,294.795382,294.795382,
2018-01-26,2018-01-16,0,263.802963,263.802963,
2017-08-24,2017-08-18,0,418.926088,418.926088,
2017-11-06,2017-10-27,0,345.109236,345.109236,
2017-05-23,2017-05-04,0,512.109745,512.109745,
2018-01-20,2018-01-10,0,269.997431,269.997431,
2017-12-04,2017-11-12,0,316.973727,316.973727,
2018-01-19,2018-01-12,0,271.63265,271.63265,
2017-09-15,2017-09-02,0,397.113704,397.113704,
2018-01-30,2018-01-24,0,260.637789,260.637789,
2017-07-10,2017-06-30,0,463.779745,463.779745,
2017-08-03,2017-07-24,0,440.14088,440.14088,
2017-12-20,2017-12-07,0,300.917338,300.917338,
2017-04-09,2017-03-29,1,277.269213,556.493553,2018-01-11
2017-12-07,2017-12-02,0,313.882917,313.882917,
2017-05-29,2017-05-22,0,506.309236,506.309236,
2017-08-22,2017-08-19,0,420.939444,420.939444,
2017-11-01,2017-10-15,0,349.82816,349.82816,
2017-12-02,2017-11-23,1,162.385405,319.119525,2018-05-13
2018-03-13,2018-03-04,1,24.89169,217.855475,2018-04-07
2017-09-19,2017-03-16,0,393.042593,393.042593,
2018-03-23,2018-03-02,0,208.015058,208.015058,
2018-04-18,2018-04-04,0,181.859398,181.859398,
2018-01-23,2018-01-17,0,266.949155,266.949155,
2018-02-07,2018-01-26,0,252.088322,252.088322,
2017-09-01,2017-08-27,0,410.991644,410.991644,
2017-08-14,2017-08-05,0,428.986146,428.986146,
2018-04-04,2018-03-27,0,196.016134,196.016134,
2018-01-18,2018-01-16,0,271.935162,271.935162,
2018-02-06,2018-02-02,0,252.7964,252.7964,
2018-02-16,2018-02-06,0,243.122118,243.122118,
2017-08-30,2017-08-14,0,412.865822,412.865822,
2017-05-08,2017-04-28,0,527.331806,527.331806,
2018-02-14,2018-02-05,0,245.172512,245.172512,
2018-03-20,2018-02-27,0,210.984838,210.984838,
2017-11-03,2017-10-19,0,347.869282,347.869282,
2017-07-18,2017-07-08,0,455.824688,455.824688,
2017-08-14,2017-07-31,0,429.067836,429.067836,
2018-03-03,2018-02-17,0,228.234595,228.234595,
2017-12-19,2017-11-25,0,301.952465,301.952465,
2017-05-26,2017-05-19,0,509.286852,509.286852,
2017-08-04,2017-07-28,0,438.984653,438.984653,
2018-04-12,2018-03-27,0,187.921678,187.921678,
2017-11-10,2017-11-06,0,340.752593,340.752593,
2017-11-24,2017-11-13,0,326.969144,326.969144,
2017-12-15,2017-12-11,0,305.892049,305.892049,
2017-12-06,2017-11-22,0,314.830023,314.830023,
2017-12-08,2017-11-28,0,313.016331,313.016331,
2017-01-27,2017-01-22,0,628.295428,628.295428,
2017-09-19,2017-09-14,0,393.08441,393.08441,
2018-04-14,2018-03-19,0,186.191539,186.191539,
2017-10-26,2017-10-10,0,356.026412,356.026412,
2018-01-19,2018-01-15,0,271.165104,271.165104,
2017-06-09,2017-05-09,0,495.033322,495.033322,
2018-03-26,2018-03-02,0,204.795324,204.795324,
2017-09-22,2017-08-25,0,389.973669,389.973669,
2017-07-07,2017-06-29,0,466.81066,466.81066,
2017-08-08,2017-08-03,0,434.903044,434.903044,
2018-02-02,2018-01-05,0,256.84419,256.84419,
2018-02-28,2018-02-22,0,230.917674,230.917674,
2018-02-16,2018-02-08,0,243.209282,243.209282,
2018-04-10,2018-02-26,0,189.851539,189.851539,
2017-08-08,2017-07-30,0,435.09103,435.09103,
2017-08-07,2017-08-01,0,435.987708,435.987708,
2018-02-08,2018-01-18,0,250.83838,250.83838,
2017-04-05,2017-03-26,0,560.084884,560.084884,
2018-02-14,2018-02-07,0,244.806169,244.806169,
2017-07-17,2017-06-12,0,457.065451,457.065451,
2017-12-13,2017-11-30,0,307.796262,307.796262,
2017-03-13,2017-03-06,0,583.30728,583.30728,
2017-10-20,2017-10-18,0,361.980706,361.980706,
2017-05-23,2017-05-18,0,512.17375,512.17375,
2017-07-25,2017-07-18,0,448.907419,448.907419,
2017-10-19,2017-10-18,0,362.855671,362.855671,
2017-05-22,2017-05-16,1,49.469988,513.26287,2017-07-10
2017-09-13,2017-09-05,0,398.873183,398.873183,
2017-06-27,2017-05-05,0,477.25015,477.25015,
2018-04-18,2018-04-11,0,181.830301,181.830301,
2018-01-23,2018-01-19,0,266.745567,266.745567,
2018-01-23,2018-01-11,0,267.120556,267.120556,
2017-03-20,2017-03-01,0,576.468576,576.468576,
2017-12-19,2017-12-04,0,301.914803,301.914803,
2017-12-15,2017-12-01,0,305.941435,305.941435,
2018-02-01,2018-01-14,0,257.882465,257.882465,
2018-04-17,2018-04-09,0,182.922083,182.922083,
2017-09-15,2017-09-11,0,396.919525,396.919525,
2018-03-14,2018-02-28,0,217.688565,217.688565,
2017-05-22,2017-05-15,0,513.151123,513.151123,
2018-02-09,2018-02-07,0,249.862836,249.862836,
2018-01-12,2018-01-08,0,277.75338,277.75338,
2018-02-21,2018-02-04,0,238.702083,238.702083,
2017-06-08,2017-06-02,0,496.303912,496.303912,
2018-02-28,2018-02-03,0,231.028657,231.028657,
2018-03-20,2018-03-15,0,210.825347,210.825347,
2017-05-08,2017-04-23,0,527.150741,527.150741,
2017-11-22,2017-11-09,0,328.846713,328.846713,
2017-10-28,2017-10-03,0,354.713426,354.713426,
2017-09-04,2017-08-24,1,62.31147,407.845278,2017-11-06
2018-04-18,2018-04-05,0,182.707141,182.707141,
2018-02-23,2018-02-15,0,235.743831,235.743831,
2018-01-12,2018-01-08,0,278.107917,278.107917,
2018-01-16,2018-01-02,0,273.795266,273.795266,
2017-05-17,2017-05-07,0,518.077917,518.077917,
2017-08-04,2017-07-31,0,438.845718,438.845718,
2017-07-18,2017-07-09,0,455.8964,455.8964,
2017-07-19,2017-07-08,0,455.034051,455.034051,
2017-07-31,2017-07-19,0,442.813079,442.813079,
2018-03-26,2018-03-14,0,204.864826,204.864826,
2017-10-18,2017-09-26,0,363.805417,363.805417,
2018-04-03,2018-02-17,0,196.89456,196.89456,
2017-08-04,2017-07-29,0,439.05713,439.05713,
2017-09-18,2017-09-12,0,393.835127,393.835127,
2017-10-02,2017-09-25,0,379.935567,379.935567,
2017-07-27,2017-05-31,0,447.361389,447.361389,
2018-02-06,2018-01-09,0,252.952998,252.952998,
2017-11-09,2017-10-30,0,341.919109,341.919109,
2017-04-20,2017-04-10,0,545.060602,545.060602,
2017-06-05,2017-05-28,0,499.116331,499.116331,
2017-10-06,2017-09-25,0,375.8239,375.8239,
2017-02-21,2017-02-08,0,603.140104,603.140104,
2018-03-05,2018-02-13,0,226.083495,226.083495,
2018-01-27,2018-01-19,0,263.267477,263.267477,
2017-12-16,2017-11-30,0,305.722975,305.722975,
2017-08-14,2017-08-04,0,429.146713,429.146713,
2017-11-28,2017-11-11,0,322.847951,322.847951,
2018-02-02,2018-01-17,0,257.63669,257.63669,
2017-04-12,2017-03-30,0,552.973067,552.973067,
2018-02-01,2018-01-15,0,258.049433,258.049433,
2017-05-15,2017-05-03,0,520.357951,520.357951,
2017-07-06,2017-06-22,0,468.012072,468.012072,
2018-03-14,2018-03-12,0,216.789664,216.789664,
2017-10-19,2017-10-05,0,363.004664,363.004664,
2018-04-18,2018-04-11,0,182.700741,182.700741,
2017-05-12,2017-04-12,0,523.484456,523.484456,
2017-12-05,2017-11-11,0,316.65662,316.65662,
2018-04-17,2018-03-19,0,183.094074,183.094074,
2017-05-15,2017-05-03,0,520.123403,520.123403,
2017-10-20,2017-10-15,0,362.092616,362.092616,
2017-03-01,2017-02-21,0,595.480035,595.480035,
2017-06-02,2017-05-29,0,502.190394,502.190394,
2017-05-26,2017-05-08,0,509.443264,509.443264,
2017-02-09,2017-01-21,0,615.378148,615.378148,
2017-10-17,2017-10-14,0,365.205741,365.205741,
2017-08-17,2017-08-10,0,425.949688,425.949688,
2017-04-25,2017-03-31,0,540.279375,540.279375,
2017-06-27,2017-06-19,0,477.033438,477.033438,
2017-12-10,2017-12-07,0,311.111991,311.111991,
2017-05-23,2017-05-21,0,512.260903,512.260903,
2017-10-05,2017-09-24,0,376.9761,376.9761,
2017-12-26,2017-12-14,0,294.772546,294.772546,
2017-04-18,2017-04-03,0,547.001435,547.001435,
2017-06-02,2017-04-28,0,502.196019,502.196019,
2017-10-31,2017-10-08,0,350.925822,350.925822,
2017-11-29,2017-11-16,0,321.984028,321.984028,
2017-11-30,2017-11-24,0,321.102569,321.102569,
2017-03-01,2017-02-21,0,595.035116,595.035116,
2017-02-06,2017-01-21,0,618.270752,618.270752,
2018-04-14,2018-04-04,0,185.964248,185.964248,
2017-07-07,2017-06-30,0,466.904711,466.904711,
2018-02-15,2018-01-26,0,243.931551,243.931551,
2017-03-01,2017-02-16,0,595.3714,595.3714,
2017-11-27,2017-11-11,0,324.123565,324.123565,
2018-01-31,2018-01-27,0,258.773218,258.773218,
2017-09-20,2017-09-13,0,392.181933,392.181933,
2017-11-24,2017-11-13,1,139.833472,327.688634,2018-04-12
2017-01-31,2017-01-25,0,624.365799,624.365799,
2018-02-17,2018-02-06,0,242.254711,242.254711,
2017-06-26,2017-06-10,0,478.071134,478.071134,
2018-04-12,2018-04-05,0,187.938773,187.938773,
2018-02-07,2018-01-19,0,252.015058,252.015058,
2018-03-24,2018-03-21,0,207.128924,207.128924,
2017-05-02,2017-04-15,0,533.075035,533.075035,
2018-04-03,2018-03-06,0,197.726181,197.726181,
2018-04-16,2018-04-09,0,184.185845,184.185845,
2017-06-01,2017-05-22,0,503.09956,503.09956,
2017-12-07,2017-11-24,0,313.838275,313.838275,
2017-04-03,2017-03-28,0,562.079931,562.079931,
2017-05-03,2017-04-19,0,532.080822,532.080822,
2017-10-09,2017-09-20,0,373.044688,373.044688,
2018-03-26,2018-03-06,0,205.185995,205.185995,
2018-02-19,2018-02-15,0,240.00037,240.00037,
2018-04-18,2018-03-04,0,181.91287,181.91287,
2017-11-21,2017-11-11,0,330.72735,330.72735,
2018-02-28,2018-02-23,0,230.871921,230.871921,
2017-05-03,2017-04-20,0,532.195475,532.195475,
2017-03-05,2017-02-15,0,591.324491,591.324491,
2017-05-15,2017-05-05,0,520.244606,520.244606,
2018-02-09,2018-01-14,0,250.018727,250.018727,
2018-03-15,2018-03-05,0,215.779618,215.779618,
2017-04-03,2017-03-22,0,562.036539,562.036539,
2017-05-15,2017-04-30,0,520.043102,520.043102,
2017-05-20,2017-05-12,0,515.354664,515.354664,
2017-07-07,2017-06-17,0,466.921875,466.921875,
2017-07-10,2017-07-04,0,463.857778,463.857778,
2018-04-02,2018-03-27,0,197.946215,197.946215,
2018-02-07,2018-01-31,0,252.08434,252.08434,
2017-03-09,2017-02-20,0,586.969433,586.969433,
2017-05-08,2017-04-26,0,527.308738,527.308738,
2017-09-18,2017-08-26,0,393.960289,393.960289,
2017-06-12,2017-06-06,0,492.229317,492.229317,
2017-10-10,2017-10-04,0,372.188831,372.188831,
2018-03-29,2018-02-26,0,201.917488,201.917488,
2017-05-17,2017-05-06,0,518.085081,518.085081,
2018-04-02,2018-03-25,0,197.814757,197.814757,
2017-11-17,2017-11-08,0,333.803322,333.803322,
2017-11-14,2017-11-03,0,336.880532,336.880532,
2017-11-01,2017-10-23,0,349.99485,349.99485,
2017-08-28,2017-08-13,0,414.905787,414.905787,
2017-03-13,2017-03-01,0,583.265,583.265,
2017-03-03,2017-02-19,0,593.147477,593.147477,
2017-05-08,2017-04-19,0,527.338345,527.338345,
2017-10-11,2017-10-01,0,370.926933,370.926933,
2017-11-14,2017-10-31,0,336.764688,336.764688,
2017-10-11,2017-10-04,0,370.958715,370.958715,
2017-08-21,2017-08-11,0,421.775394,421.775394,
2017-06-06,2017-06-01,0,498.156088,498.156088,
2017-08-16,2017-07-23,0,427.008588,427.008588,
2017-10-10,2017-09-28,0,371.987928,371.987928,
2018-01-10,2017-12-29,0,279.789074,279.789074,
2018-03-28,2018-03-25,0,203.109757,203.109757,
2018-02-14,2018-02-06,0,244.861933,244.861933,
2017-07-07,2017-06-29,0,467.015116,467.015116,
2018-03-01,2018-02-22,0,230.67816,230.67816,
2018-04-17,2018-04-09,0,182.956782,182.956782,
2018-01-20,2018-01-16,0,270.183495,270.183495,
2018-01-09,2017-11-27,0,281.677002,281.677002,
2017-12-03,2017-11-23,0,318.024803,318.024803,
2017-02-16,2017-02-07,0,608.031632,608.031632,
2018-01-30,2018-01-22,0,259.785903,259.785903,
2018-02-14,2018-02-08,0,245.09478,245.09478,
2018-04-03,2018-03-24,0,196.842789,196.842789,
2017-07-05,2017-06-16,0,469.076528,469.076528,
2017-12-20,2017-11-27,0,301.094525,301.094525,
2018-03-07,2018-02-27,0,223.863438,223.863438,
2017-09-18,2017-09-14,1,305.946736,394.019294,2018-07-21
2018-04-03,2018-03-26,0,196.745081,196.745081,
2017-07-26,2017-07-14,0,447.966863,447.966863,
2018-01-15,2017-12-28,0,274.835544,274.835544,
2018-01-03,2017-12-07,0,286.887014,286.887014,
2017-12-27,2017-11-21,0,293.821782,293.821782,
2017-07-11,2017-07-03,0,463.018773,463.018773,
2018-03-20,2018-02-27,0,211.007905,211.007905,
2017-02-03,2017-01-22,0,621.304479,621.304479,
2017-05-05,2017-04-11,1,9.823738,530.126528,2017-05-15
